patient_id,recording_id,relative_path,duplicate_base,first_channel,second_channel,samples_compared,exactly_identical,numerically_allclose,pearson_correlation,maximum_absolute_difference,root_mean_square_difference
chb17,chb17a_06,chb17/chb17a_06.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17a_06,chb17/chb17a_06.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_06,chb17/chb17a_06.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17a_06,chb17/chb17a_06.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_06,chb17/chb17a_06.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_06,chb17/chb17a_06.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17a_08,chb17/chb17a_08.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_57,chb17/chb17b_57.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_58,chb17/chb17b_58.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_59,chb17/chb17b_59.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_60,chb17/chb17b_60.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_63,chb17/chb17b_63.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_67,chb17/chb17b_67.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_68,chb17/chb17b_68.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17b_69,chb17/chb17b_69.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_02,chb17/chb17c_02.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_03,chb17/chb17c_03.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_04,chb17/chb17c_04.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_05,chb17/chb17c_05.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999999,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_06,chb17/chb17c_06.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_07,chb17/chb17c_07.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--0,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--1,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--2,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,-,--3,--4,76800,True,True,1.0,0.0,0.0
chb17,chb17c_08,chb17/chb17c_08.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb17,chb17c_13,chb17/chb17c_13.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--0,--1,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--0,--2,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--0,--3,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--1,--2,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--1,--3,76800,True,True,1.0,0.0,0.0
chb18,chb18_01,chb18/chb18_01.edf,-,--2,--3,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_02,chb18/chb18_02.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_03,chb18/chb18_03.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_04,chb18/chb18_04.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,0.9999999999999998,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_05,chb18/chb18_05.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_06,chb18/chb18_06.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-0,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-0,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-0,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-1,.-2,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-1,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-1,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-2,.-3,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-2,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,.,.-3,.-4,76800,True,True,1.0,0.0,0.0
chb18,chb18_07,chb18/chb18_07.edf,T8-P8,T8-P8-0,T8-P8-1,76800,True,True,1.0,0.0,0.0
chb18,chb18_08,chb18/chb18_08.edf,.,.-0,.-1,76800,True,True,1.0,0.0,0.0
